hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
Resort Hotel,0,0,2017,January,5,31,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,55.0,0,1,Check-Out,2017-02-01,Thomas Jenkins,Thomas.J@hotmail.com,265-085-5920,************2016
City Hotel,0,56,2015,September,39,25,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,44.0,,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29,Jordan Garza,JGarza@mail.com,170-970-7456,************3189
Resort Hotel,0,1,2015,October,44,26,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,35.1,0,1,Check-Out,2015-10-27,Jasmine Williams,Jasmine_Williams@xfinity.com,101-084-2395,************8443
City Hotel,1,1,2015,August,35,26,0,1,2,1.0,0,BB,PRT,Complementary,Direct,0,0,0,D,G,2,No Deposit,,45.0,0,Transient,0.0,0,2,No-Show,2015-08-26,Nathan Fry,NFry48@aol.com,214-490-1747,************4940
Resort Hotel,0,3,2017,June,24,12,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,C,0,No Deposit,,,0,Transient,4.0,1,1,Check-Out,2017-06-14,Jessica Aguilar,Aguilar.Jessica16@att.com,433-639-5820,************9622
City Hotel,0,297,2016,May,20,14,1,1,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,236,Transient-Party,65.0,0,0,Check-Out,2016-05-16,Kayla Ruiz,KRuiz53@comcast.net,305-886-9445,************9664
City Hotel,1,212,2017,June,22,2,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0,Transient-Party,105.0,0,0,Canceled,2017-05-11,Jason Frank,Jason.Frank@outlook.com,777-080-1708,************4322
City Hotel,1,86,2016,January,4,22,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,35,Transient,85.0,0,0,Canceled,2015-12-02,Sharon Mcclain,Mcclain_Sharon49@att.com,784-641-5724,************1303
Resort Hotel,1,185,2016,November,47,17,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,55.8,0,3,Canceled,2016-08-30,Jessica Conley,Jessica.Conley@comcast.net,921-190-9397,************9178
City Hotel,0,15,2016,April,17,20,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,7.0,,0,Transient,109.34,0,1,Check-Out,2016-04-21,Mark Oconnell,Mark.O@zoho.com,189-482-8293,************3508
City Hotel,0,39,2017,June,23,10,1,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,2017-06-12,Tara Owens,Owens_Tara@verizon.com,686-295-4373,************6305
City Hotel,0,19,2016,September,38,11,2,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,16.0,,0,Transient,107.0,0,0,Check-Out,2016-09-14,Fernando Ramirez Jr.,Fernando.Jr.@xfinity.com,446-218-3269,************2880
City Hotel,0,133,2016,November,48,26,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.3,0,2,Check-Out,2016-11-30,Marvin Alvarez,Marvin.A@outlook.com,332-565-5514,************8015
City Hotel,0,43,2015,October,44,29,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,96.3,0,3,Check-Out,2015-11-01,Lori Jackson,Lori.Jackson42@mail.com,286-595-0032,************7956
Resort Hotel,0,136,2016,September,40,29,2,5,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,74.57,1,1,Check-Out,2016-10-06,Michael Burton,Michael.B@yahoo.com,937-719-3244,************7264
City Hotel,1,80,2016,September,40,29,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1,Canceled,2016-09-14,April Flores,April_F69@att.com,667-966-9758,************9840
City Hotel,1,27,2017,May,20,17,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,150.0,0,Transient,110.0,0,1,Canceled,2017-05-16,Maxwell Murphy MD,MD_Maxwell24@comcast.net,162-699-4711,************7121
City Hotel,1,150,2017,June,24,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,120.0,0,0,Canceled,2017-01-18,Mark Salas,MarkSalas@xfinity.com,250-831-0336,************8833
City Hotel,0,181,2016,October,42,11,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,234.0,,0,Transient-Party,120.0,0,0,Check-Out,2016-10-13,Katherine Stanton,Stanton_Katherine@protonmail.com,493-221-1485,************7317
Resort Hotel,1,36,2016,March,11,10,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,2,Canceled,2016-03-01,Susan Phillips,Susan_Phillips@yandex.com,401-514-2326,************1015
Resort Hotel,0,3,2017,April,18,30,2,0,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,95.0,0,2,Check-Out,2017-05-02,Terry Smith DVM,TDVM@yandex.com,302-072-5037,************7474
Resort Hotel,0,103,2016,December,50,10,4,6,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,436.0,,0,Transient,61.2,0,0,Check-Out,2016-12-20,David Bowman,DBowman56@protonmail.com,812-577-2533,************4404
Resort Hotel,1,54,2016,April,17,17,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,8.0,,0,Transient,42.3,0,0,Canceled,2016-03-16,Travis Quinn,Travis.Quinn@zoho.com,638-536-4244,************9626
City Hotel,0,37,2016,March,11,6,2,0,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,118.1,0,1,Check-Out,2016-03-08,Taylor Knox,Knox_Taylor78@zoho.com,254-528-3430,************9482
City Hotel,1,219,2016,September,40,30,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,120.0,0,0,Canceled,2016-03-15,Cody Jackson,Jackson.Cody@verizon.com,283-232-8685,************7220
Resort Hotel,1,203,2016,May,20,10,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,248.0,,0,Transient-Party,46.0,0,0,Canceled,2016-03-11,Paul Wall,Paul.W@zoho.com,261-608-7849,************3858
City Hotel,1,118,2016,July,29,15,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.45,0,0,Canceled,2016-03-27,Joseph Smith,Joseph_Smith82@mail.com,357-060-5155,************4530
Resort Hotel,0,116,2016,June,25,13,3,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,89.12,0,1,Check-Out,2016-06-22,Michelle Young,Michelle_Y@xfinity.com,381-065-8834,************1923
City Hotel,0,28,2017,August,33,18,0,2,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,140.8,0,1,Check-Out,2017-08-20,Kenneth Brown,Brown_Kenneth@zoho.com,458-737-9657,************9325
City Hotel,0,263,2017,June,25,23,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,105.0,0,1,Check-Out,2017-06-27,Patrick Berger,Patrick_Berger@gmail.com,171-271-1681,************8840
City Hotel,0,32,2015,November,47,20,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,73.0,0,0,Check-Out,2015-11-22,Stephanie Wagner,StephanieWagner@gmail.com,799-735-9912,************1028
City Hotel,1,303,2017,March,10,9,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,90.1,0,2,Canceled,2017-01-26,Kelly Benton,Benton.Kelly67@aol.com,884-263-8516,************1148
City Hotel,0,19,2017,February,6,10,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,,0,Transient,120.5,0,1,Check-Out,2017-02-12,David Torres,David_Torres@verizon.com,764-692-3569,************3558
City Hotel,0,22,2016,February,9,22,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,108.0,0,1,Check-Out,2016-02-25,Sally Wells,SallyWells@xfinity.com,116-213-7951,************4812
City Hotel,1,60,2017,February,7,13,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.4,0,0,Canceled,2017-01-06,Kim Marshall,KMarshall@protonmail.com,823-038-0890,************1505
City Hotel,1,281,2015,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,Jorge Hawkins,Hawkins_Jorge78@att.com,367-518-3766,************3549
Resort Hotel,0,58,2015,July,29,13,1,2,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,E,F,2,No Deposit,250.0,,0,Transient,165.0,1,1,Check-Out,2015-07-16,Johnny Brooks,Brooks_Johnny44@hotmail.com,263-807-8149,************4594
Resort Hotel,0,44,2016,April,15,6,0,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient-Party,83.0,0,2,Check-Out,2016-04-10,Elizabeth Mathews,EMathews55@outlook.com,246-244-9559,************2088
City Hotel,0,12,2015,September,39,21,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,124.0,0,2,Check-Out,2015-09-24,Sandra Cohen,SCohen@protonmail.com,112-877-7196,************9997
City Hotel,1,114,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,145.5,0,0,Canceled,2016-12-22,Steven King,Steven_K@xfinity.com,682-356-6241,************9906
City Hotel,0,423,2017,July,29,22,1,1,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1,Check-Out,2017-07-24,Miranda Bennett,Miranda_B12@mail.com,920-865-2095,************7877
City Hotel,1,17,2016,November,46,9,0,4,2,0.0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,178.75,0,0,Canceled,2016-10-24,Kimberly Ortiz,KimberlyOrtiz@yandex.com,940-713-7244,************2910
City Hotel,0,102,2017,May,21,27,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,0,Check-Out,2017-06-01,Rebecca Evans,Rebecca.Evans17@xfinity.com,176-981-0135,************4134
City Hotel,1,384,2016,July,30,20,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0,Canceled,2016-02-29,Donna Adkins,DAdkins@hotmail.com,657-026-9496,************8080
City Hotel,0,0,2017,March,11,14,0,1,1,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,103.0,0,0,Check-Out,2017-03-15,Trevor Phillips,Trevor.Phillips@mail.com,813-103-5688,************7355
City Hotel,1,61,2017,January,4,25,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326.0,,0,Transient,80.0,0,0,Canceled,2016-11-25,Jonathan Dixon,JonathanDixon@xfinity.com,806-346-8701,************1489
City Hotel,1,14,2016,August,33,8,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,116.0,0,0,No-Show,2016-08-08,James Allen,JAllen@att.com,245-926-6311,************1659
City Hotel,0,13,2016,June,26,23,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.0,0,1,Check-Out,2016-06-24,Calvin Wade,Wade.Calvin@zoho.com,307-855-1243,************5072
City Hotel,1,155,2016,October,41,3,1,1,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,0,Canceled,2016-05-03,Daniel Trevino,Daniel.Trevino@xfinity.com,134-294-5121,************3950
Resort Hotel,0,52,2015,December,51,17,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,37.3,0,1,Check-Out,2015-12-27,Rachel Taylor,Taylor_Rachel@xfinity.com,808-038-9743,************8025
City Hotel,1,30,2016,February,7,12,1,2,1,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,68.7,0,0,Canceled,2016-01-19,Linda Harris,LHarris@protonmail.com,657-330-2368,************5072
City Hotel,1,260,2017,March,10,10,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,0,Canceled,2016-06-26,Caroline Ward,Caroline.W@gmail.com,633-260-6629,************2585
City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-06,John Morales,JMorales86@xfinity.com,990-162-2425,************7993
City Hotel,0,11,2016,August,34,20,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,141.0,0,2,Check-Out,2016-08-22,Connie Olson,Olson.Connie@aol.com,102-935-2968,************5521
City Hotel,0,296,2016,September,39,21,0,4,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,117.0,0,1,Check-Out,2016-09-25,Brandon Jacobson,BrandonJacobson@outlook.com,820-565-5661,************2587
Resort Hotel,1,15,2015,November,48,27,0,2,2,0.0,0,BB,PRT,Corporate,Direct,0,1,0,D,D,0,No Deposit,,,0,Transient-Party,60.0,0,0,Canceled,2015-11-26,Jamie Burns,Jamie_B@comcast.net,534-016-9004,************4069
City Hotel,1,9,2015,October,41,8,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,30.0,,0,Transient-Party,65.45,0,0,Canceled,2015-09-30,Emily Gutierrez,Gutierrez_Emily@verizon.com,978-787-2308,************9634
City Hotel,1,126,2016,September,37,8,0,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-05-17,Dr. Erin Smith,Dr.Smith@protonmail.com,608-297-7842,************3841
Resort Hotel,0,14,2016,December,50,5,1,2,1,0.0,0,Undefined,ESP,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,0.0,0,0,Check-Out,2016-12-08,Jessica Riddle,Jessica_R@comcast.net,345-941-9080,************9258
Resort Hotel,0,8,2016,November,48,25,0,2,2,3.0,0,BB,PRT,Direct,Direct,1,0,1,H,H,0,No Deposit,250.0,,0,Transient,88.0,0,0,Check-Out,2016-11-27,Sheri Hebert,Sheri_H@att.com,217-853-5924,************1983
City Hotel,1,164,2017,May,20,15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,160.0,0,0,Canceled,2017-01-31,Kevin Osborn,Kevin.O@hotmail.com,585-630-4164,************3090
Resort Hotel,1,133,2016,April,17,19,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240.0,,0,Transient,44.1,0,0,Canceled,2015-12-26,Amy Best,Best_Amy@xfinity.com,338-113-4172,************4973
Resort Hotel,0,197,2016,April,18,30,1,1,2,0.0,0,HB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0,Check-Out,2016-05-02,David Navarro,David_Navarro97@gmail.com,923-532-7075,************7107
City Hotel,0,233,2017,June,26,28,1,4,2,1.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,84.56,0,4,Check-Out,2017-07-03,Danielle Blevins,Danielle.Blevins@xfinity.com,311-664-9776,************6083
City Hotel,1,454,2016,October,41,6,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21,Brian Lewis,BrianLewis80@aol.com,255-951-9749,************6299
City Hotel,0,2,2016,December,50,6,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.33,0,1,Check-Out,2016-12-09,William Hall,Hall_William@gmail.com,336-356-1692,************6304
City Hotel,0,0,2016,April,15,9,0,1,2,0.0,0,BB,POL,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,129.0,0,0,Check-Out,2016-04-10,Alicia Schmidt,Schmidt.Alicia64@gmail.com,386-984-8414,************2208
City Hotel,0,8,2015,September,40,29,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-02,William Oconnor,WOconnor37@att.com,153-489-9612,************7054
City Hotel,1,53,2016,February,9,24,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,67.5,0,0,Canceled,2016-02-05,Emily James,EmilyJames@verizon.com,367-799-0060,************5582
City Hotel,1,169,2017,June,23,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,170.0,0,0,Canceled,2016-12-21,Daniel Bailey,Daniel_Bailey@mail.com,714-142-0065,************2217
City Hotel,0,28,2016,July,28,8,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.45,0,2,Check-Out,2016-07-12,Brianna Shaw,BShaw@zoho.com,201-371-7206,************9578
City Hotel,1,152,2017,April,14,7,0,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Canceled,2016-12-15,Kelly Jones,KJones@att.com,358-362-7216,************7488
City Hotel,0,177,2017,April,15,15,2,1,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,2,No Deposit,2.0,,0,Transient-Party,105.33,0,1,Check-Out,2017-04-18,Rhonda Sherman,RSherman@yahoo.com,800-496-9930,************7152
Resort Hotel,0,225,2017,April,18,30,2,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,78.0,0,2,Check-Out,2017-05-04,Ashley Delgado,ADelgado@protonmail.com,952-224-7815,************5084
Resort Hotel,0,209,2016,June,26,22,4,10,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,72.97,0,0,Check-Out,2016-07-06,William Perry,Perry.William24@yahoo.com,565-068-0437,************2758
City Hotel,1,29,2016,May,21,20,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.6,0,0,Canceled,2016-05-18,Alicia Blackburn,Alicia_B72@verizon.com,310-787-1849,************3735
Resort Hotel,1,143,2017,August,34,26,2,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient-Party,295.67,0,1,Canceled,2017-04-09,Jennifer Hill,Jennifer_Hill56@att.com,252-558-1232,************3643
City Hotel,0,2,2017,January,3,18,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,115.0,0,0,Check-Out,2017-01-19,Kyle Johnson,Kyle_J@mail.com,505-241-5295,************2408
City Hotel,0,198,2017,June,22,2,2,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,115.21,0,1,Check-Out,2017-06-06,Amanda Lee,Lee.Amanda18@outlook.com,471-220-4281,************9176
City Hotel,1,524,2016,December,51,15,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0,Canceled,2015-10-21,Margaret Wallace,MargaretWallace38@comcast.net,185-735-8059,************5373
City Hotel,1,14,2016,August,36,30,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.0,0,0,Canceled,2016-08-16,John Gardner,John_G46@aol.com,589-594-4672,************9563
City Hotel,0,117,2016,December,53,26,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2,Check-Out,2016-12-29,Nathan Edwards,NEdwards@comcast.net,304-739-8468,************6535
City Hotel,1,32,2017,June,25,19,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.0,0,0,Canceled,2017-05-23,Michael Short,Short_Michael35@outlook.com,394-272-6238,************6015
City Hotel,0,80,2016,June,26,23,0,1,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.3,0,1,Check-Out,2016-06-24,Michael Brandt,Michael_Brandt@hotmail.com,531-414-1955,************3075
City Hotel,0,39,2016,June,26,21,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.61,0,1,Check-Out,2016-06-24,Christopher Weber,Weber.Christopher@outlook.com,773-702-2267,************2799
City Hotel,0,2,2015,September,36,5,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-09-09,Craig Wade,Wade.Craig@xfinity.com,704-559-6332,************8921
Resort Hotel,1,36,2016,September,36,2,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,169.0,0,1,Canceled,2016-07-29,Christina Wade,Christina.W57@protonmail.com,517-864-4847,************3502
Resort Hotel,1,149,2015,December,49,5,2,1,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,68.0,0,0,Canceled,2015-11-19,Kimberly Alexander,Kimberly.Alexander75@outlook.com,500-463-6041,************5437
Resort Hotel,1,33,2017,January,4,28,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1,Canceled,2016-12-30,Emily Murray,EMurray@att.com,196-498-5882,************1087
City Hotel,1,573,2017,February,5,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21,Yesenia Martinez,YeseniaMartinez94@comcast.net,863-667-3648,************6996
City Hotel,1,48,2016,March,11,7,1,2,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.9,0,0,Canceled,2016-01-19,Paul Martinez,Martinez_Paul@mail.com,528-813-5982,************5662
City Hotel,1,213,2016,June,24,7,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,62,Transient,130.0,0,0,Canceled,2016-01-08,Matthew Green,Matthew.Green96@aol.com,147-684-9530,************4961
City Hotel,1,101,2016,June,27,27,1,5,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,140.0,0,0,Canceled,2016-05-06,Christopher Faulkner,Christopher_F@yandex.com,152-176-8561,************8664
City Hotel,1,68,2016,February,8,17,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37.0,,0,Transient,75.0,0,0,Canceled,2016-01-06,John Summers,JSummers@xfinity.com,196-004-2736,************2674
City Hotel,0,7,2017,March,10,7,0,1,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,435.0,0,Transient,80.0,0,0,Check-Out,2017-03-08,Tina Fox,Fox_Tina@mail.com,819-907-9852,************4008
City Hotel,0,91,2016,April,14,2,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,59.37,0,0,Check-Out,2016-04-06,Corey Jenkins,CoreyJenkins@verizon.com,222-979-2591,************6639
City Hotel,0,6,2015,November,47,16,1,3,1,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,73.15,0,0,Check-Out,2015-11-20,Jennifer Rodriguez,Jennifer.R@xfinity.com,223-671-4674,************6846
City Hotel,1,440,2016,September,39,22,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21,Taylor Floyd,Floyd.Taylor@hotmail.com,247-280-0799,************8226
Resort Hotel,0,0,2017,August,35,27,2,0,2,0.0,0,BB,HRV,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,244.0,1,0,Check-Out,2017-08-29,Trevor Fernandez,Fernandez_Trevor@mail.com,690-581-5651,************1837
City Hotel,0,37,2016,November,46,9,0,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,125.57,0,1,Check-Out,2016-11-13,Angela Roach,Angela.Roach@comcast.net,361-483-3110,************9407
Resort Hotel,0,204,2017,August,34,26,2,1,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,314.0,,0,Transient,181.8,0,1,Check-Out,2017-08-29,Heather Williams,Williams_Heather@xfinity.com,785-370-5833,************6851
City Hotel,0,0,2016,December,51,15,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,2,No Deposit,,163.0,0,Transient,50.0,1,1,Check-Out,2016-12-16,Kyle Richards,Kyle_R@comcast.net,941-166-3704,************4766
City Hotel,0,2,2016,November,48,24,1,3,1,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,101.36,0,0,Check-Out,2016-11-28,Mary Nelson,MNelson@xfinity.com,118-627-2842,************5787
